date,home_team,away_team,team,scorer,minute,own_goal,penalty
2015-10-08,Turkmenistan,India,India,Jeje Lalpekhlua,28,False,False
2015-10-08,Turkmenistan,India,Turkmenistan,Arslanmyrat Amanow,60,False,False
2015-10-08,Venezuela,Paraguay,Paraguay,Derlis González,85,False,False
2015-10-08,Vietnam,Iraq,Vietnam,Lê Công Vinh,25,False,False
2015-10-08,Vietnam,Iraq,Iraq,Younis Mahmoud,90,False,True
2015-10-09,Djibouti,Eswatini,Eswatini,Mthunzi Mkhontfo,45,False,False
2015-10-09,Djibouti,Eswatini,Eswatini,Sabelo Ndzinisa,61,False,False
2015-10-09,Djibouti,Eswatini,Eswatini,Saneliso Dlamini,74,False,False
2015-10-09,Djibouti,Eswatini,Eswatini,Sandile Hlatjwako,76,False,False
2015-10-09,Djibouti,Eswatini,Eswatini,Tony Tsabedze,83,False,False
2015-10-09,Djibouti,Eswatini,Eswatini,Mxolisi Lukhele,84,False,False
2015-10-09,England,Estonia,England,Theo Walcott,45,False,False
2015-10-09,England,Estonia,England,Raheem Sterling,85,False,False
2015-10-09,Gambia,Namibia,Namibia,Willy Stephanus,61,False,False
2015-10-09,Gambia,Namibia,Gambia,Abdou Jammeh,78,False,False
2015-10-09,Liechtenstein,Sweden,Sweden,Marcus Berg,18,False,False
2015-10-09,Liechtenstein,Sweden,Sweden,Zlatan Ibrahimovic,55,False,False
2015-10-09,Moldova,Russia,Russia,Sergei Ignashevich,58,False,False
2015-10-09,Moldova,Russia,Russia,Artem Dzyuba,78,False,False
2015-10-09,Moldova,Russia,Moldova,Eugeniu Cebotaru,85,False,False
2015-10-09,Montenegro,Austria,Montenegro,Mirko Vucinic,32,False,False
2015-10-09,Montenegro,Austria,Austria,Marc Janko,55,False,False
2015-10-09,Montenegro,Austria,Montenegro,Fatos Beciraj,68,False,False
2015-10-09,Montenegro,Austria,Austria,Marko Arnautovic,81,False,False
2015-10-09,Montenegro,Austria,Austria,Marcel Sabitzer,90,False,False
2015-10-09,North Macedonia,Ukraine,Ukraine,Yevhen Seleznyov,59,False,True
2015-10-09,North Macedonia,Ukraine,Ukraine,Artem Kravets,87,False,False
2015-10-09,Slovakia,Belarus,Belarus,Stanislaw Drahun,34,False,False
2015-10-09,Slovenia,Lithuania,Slovenia,Valter Birsa,45,False,True
2015-10-09,Slovenia,Lithuania,Lithuania,Arvydas Novikovas,79,False,True
2015-10-09,Somalia,Niger,Niger,Moussa Maâzou,58,False,False
2015-10-09,Somalia,Niger,Niger,Moussa Maâzou,61,False,True
2015-10-09,Spain,Luxembourg,Spain,Santi Cazorla,42,False,False
2015-10-09,Spain,Luxembourg,Spain,Paco Alcácer,67,False,False
2015-10-09,Spain,Luxembourg,Spain,Paco Alcácer,80,False,False
2015-10-09,Spain,Luxembourg,Spain,Santi Cazorla,85,False,False
2015-10-09,Switzerland,San Marino,Switzerland,Michael Lang,17,False,False
2015-10-09,Switzerland,San Marino,Switzerland,Gökhan Inler,55,False,True
2015-10-09,Switzerland,San Marino,Switzerland,Admir Mehmedi,65,False,False
2015-10-09,Switzerland,San Marino,Switzerland,Johan Djourou,72,False,True
2015-10-09,Switzerland,San Marino,Switzerland,Pajtim Kasami,75,False,False
2015-10-09,Switzerland,San Marino,Switzerland,Breel Embolo,80,False,True
2015-10-09,Switzerland,San Marino,Switzerland,Eren Derdiyok,89,False,False
2015-10-10,Andorra,Belgium,Belgium,Radja Nainggolan,19,False,False
2015-10-10,Andorra,Belgium,Belgium,Kevin De Bruyne,42,False,False
2015-10-10,Andorra,Belgium,Andorra,Ildefons Lima,51,False,True
2015-10-10,Andorra,Belgium,Belgium,Eden Hazard,56,False,True
2015-10-10,Andorra,Belgium,Belgium,Laurent Depoitre,64,False,False
2015-10-10,Azerbaijan,Italy,Italy,Éder,11,False,False
2015-10-10,Azerbaijan,Italy,Azerbaijan,Dimitrij Nazarov,31,False,False
2015-10-10,Azerbaijan,Italy,Italy,Stephan El Shaarawy,43,False,False
2015-10-10,Azerbaijan,Italy,Italy,Matteo Darmian,65,False,False
2015-10-10,Bosnia and Herzegovina,Wales,Bosnia and Herzegovina,Milan Ðuric,71,False,False
2015-10-10,Bosnia and Herzegovina,Wales,Bosnia and Herzegovina,Vedad Ibievic,90,False,False
2015-10-10,Chad,Sierra Leone,Chad,Léger Djimrangar,47,False,False
2015-10-10,Croatia,Bulgaria,Croatia,Ivan Periic,2,False,False
2015-10-10,Croatia,Bulgaria,Croatia,Ivan Rakitic,42,False,False
2015-10-10,Croatia,Bulgaria,Croatia,Nikola Kalinic,81,False,False
2015-10-10,Czech Republic,Turkey,Turkey,Selçuk Inan,62,False,True
2015-10-10,Czech Republic,Turkey,Turkey,Hakan Çalhanoglu,79,False,False
2015-10-10,Eritrea,Botswana,Botswana,Galabgwe Moyana,22,False,False
2015-10-10,Eritrea,Botswana,Botswana,Joel Mogorosi,64,False,False
2015-10-10,Iceland,Latvia,Iceland,Kolbeinn Sigþórsson,5,False,False
2015-10-10,Iceland,Latvia,Iceland,Gylfi Sigurðsson,27,False,False
2015-10-10,Iceland,Latvia,Latvia,Aleksandrs Cauna,49,False,False
2015-10-10,Iceland,Latvia,Latvia,Valerijs abala,68,False,False
2015-10-10,Israel,Cyprus,Cyprus,Dossa Júnior,58,False,False
2015-10-10,Israel,Cyprus,Israel,Nir Bitton,76,False,False
2015-10-10,Israel,Cyprus,Cyprus,Jason Demetriou,80,False,False
2015-10-10,Kazakhstan,Netherlands,Netherlands,Georginio Wijnaldum,33,False,False
2015-10-10,Kazakhstan,Netherlands,Netherlands,Wesley Sneijder,50,False,False
2015-10-10,Kazakhstan,Netherlands,Kazakhstan,Islambek Kuat,90,False,False
2015-10-10,Madagascar,Central African Republic,Madagascar,Michael Rabeson,26,False,False
2015-10-10,Madagascar,Central African Republic,Madagascar,Njiva Rakotoharimalala,39,False,False
2015-10-10,Madagascar,Central African Republic,Madagascar,Johann Paul,66,False,False
2015-10-10,Norway,Malta,Norway,Alexander Tettey,19,False,False
2015-10-10,Norway,Malta,Norway,Alexander Søderlund,52,False,False
2015-10-11,Armenia,Albania,Albania,Kamo Hovhannisyan,9,True,False
2015-10-11,Armenia,Albania,Albania,Berat Djimsiti,23,False,False
2015-10-11,Armenia,Albania,Albania,Armando Sadiku,76,False,False
2015-10-11,Ethiopia,São Tomé and Príncipe,Ethiopia,Dawit Fekadu,1,False,False
2015-10-11,Ethiopia,São Tomé and Príncipe,Ethiopia,Gatoch Panom,47,False,True
2015-10-11,Ethiopia,São Tomé and Príncipe,Ethiopia,Ramkel Lok,74,False,False
2015-10-11,Faroe Islands,Romania,Romania,Constantin Budescu,4,False,False
2015-10-11,Faroe Islands,Romania,Romania,Constantin Budescu,45,False,False
2015-10-11,Faroe Islands,Romania,Romania,Alexandru Maxim,83,False,False
2015-10-11,Finland,Northern Ireland,Northern Ireland,Craig Cathcart,31,False,False
2015-10-11,Finland,Northern Ireland,Finland,Paulus Arajuuri,87,False,False
2015-10-11,Germany,Georgia,Germany,Thomas Müller,50,False,True
2015-10-11,Germany,Georgia,Georgia,Jaba Kankava,53,False,False
2015-10-11,Germany,Georgia,Germany,Max Kruse,79,False,False
2015-10-11,Gibraltar,Scotland,Scotland,Chris Martin,25,False,False
2015-10-11,Gibraltar,Scotland,Scotland,Shaun Maloney,39,False,False
2015-10-11,Gibraltar,Scotland,Scotland,Steven Fletcher,52,False,False
2015-10-11,Gibraltar,Scotland,Scotland,Steven Fletcher,56,False,False
2015-10-11,Gibraltar,Scotland,Scotland,Steven Fletcher,85,False,False
2015-10-11,Gibraltar,Scotland,Scotland,Steven Naismith,90,False,False
2015-10-11,Greece,Hungary,Greece,Kostas Stafylidis,5,False,False
2015-10-11,Greece,Hungary,Hungary,Gergo Lovrencsics,26,False,False
2015-10-11,Greece,Hungary,Hungary,Krisztián Németh,55,False,False
2015-10-11,Greece,Hungary,Greece,Panagiotis Tachtsidis,57,False,False
2015-10-11,Greece,Hungary,Hungary,Krisztián Németh,75,False,False
2015-10-11,Greece,Hungary,Greece,Konstantinos Mitroglou,79,False,False
2015-10-11,Greece,Hungary,Greece,Panagiotis Kone,86,False,False
2015-10-11,Malawi,Tanzania,Malawi,John Banda,42,False,False
2015-10-11,Poland,Republic of Ireland,Poland,Grzegorz Krychowiak,13,False,False
2015-10-11,Poland,Republic of Ireland,Republic of Ireland,Jonathan Walters,16,False,True
2015-10-11,Poland,Republic of Ireland,Poland,Robert Lewandowski,42,False,False
2015-10-11,Serbia,Portugal,Portugal,Nani,5,False,False
2015-10-11,Serbia,Portugal,Serbia,Zoran Toic,65,False,False
2015-10-11,Serbia,Portugal,Portugal,João Moutinho,78,False,False
2015-10-12,Austria,Liechtenstein,Austria,Marko Arnautovic,12,False,False
2015-10-12,Austria,Liechtenstein,Austria,Marc Janko,54,False,False
2015-10-12,Austria,Liechtenstein,Austria,Marc Janko,57,False,False
2015-10-12,Estonia,Switzerland,Switzerland,Ragnar Klavan,90,True,False
2015-10-12,Lithuania,England,England,Ross Barkley,29,False,False
2015-10-12,Lithuania,England,England,Giedrius Arlauskis,35,True,False
2015-10-12,Lithuania,England,England,Alex Oxlade-Chamberlain,62,False,False
2015-10-12,Luxembourg,Slovakia,Slovakia,Marek Hamík,24,False,False
2015-10-12,Luxembourg,Slovakia,Slovakia,Adam Nemec,29,False,False
2015-10-12,Luxembourg,Slovakia,Slovakia,Róbert Mak,30,False,False
2015-10-12,Luxembourg,Slovakia,Luxembourg,Mario Mutsch,61,False,False
2015-10-12,Luxembourg,Slovakia,Luxembourg,Lars Krogh Gerson,65,False,True
2015-10-12,Luxembourg,Slovakia,Slovakia,Marek Hamík,90,False,False
2015-10-12,Russia,Montenegro,Russia,Oleg Kuzmin,33,False,False
2015-10-12,Russia,Montenegro,Russia,Aleksandr Kokorin,37,False,True
2015-10-12,San Marino,Slovenia,Slovenia,Botjan Cesar,54,False,False
2015-10-12,San Marino,Slovenia,Slovenia,Nejc Pecnik,75,False,False
2015-10-12,Sweden,Moldova,Sweden,Zlatan Ibrahimovic,23,False,False
2015-10-12,Sweden,Moldova,Sweden,Erkan Zengin,47,False,False
2015-10-12,Ukraine,Spain,Spain,Mario Gaspar Pérez,22,False,False
2015-10-13,Bahrain,Philippines,Bahrain,Ismail Abdullatif,53,False,False
2015-10-13,Bahrain,Philippines,Bahrain,Sayed Mohamed Adnan,61,False,False
2015-10-13,Belgium,Israel,Belgium,Dries Mertens,64,False,False
2015-10-13,Belgium,Israel,Belgium,Kevin De Bruyne,78,False,False
2015-10-13,Belgium,Israel,Belgium,Eden Hazard,84,False,False
2015-10-13,Belgium,Israel,Israel,Tomer Hemed,88,False,False
2015-10-13,Bhutan,Hong Kong,Hong Kong,Chan Siu Ki,89,False,False
2015-10-13,Botswana,Eritrea,Eritrea,Henok Goitom,9,False,False
2015-10-13,Botswana,Eritrea,Botswana,Mogakolodi Ngele,15,False,False
2015-10-13,Botswana,Eritrea,Botswana,Joel Mogorosi,21,False,False
2015-10-13,Botswana,Eritrea,Botswana,Mogakolodi Ngele,79,False,False
2015-10-13,Brazil,Venezuela,Brazil,Willian,1,False,False
2015-10-13,Brazil,Venezuela,Brazil,Willian,42,False,False
2015-10-13,Brazil,Venezuela,Venezuela,Christian Santos,64,False,False
2015-10-13,Brazil,Venezuela,Brazil,Ricardo Oliveira,73,False,False
2015-10-13,Bulgaria,Azerbaijan,Bulgaria,Mihail Aleksandrov,20,False,False
2015-10-13,Bulgaria,Azerbaijan,Bulgaria,Dimitar Rangelov,56,False,False
2015-10-13,Burundi,Seychelles,Burundi,Fiston Abdul Razak,71,False,True
2015-10-13,Burundi,Seychelles,Burundi,Fiston Abdul Razak,81,False,False
2015-10-13,Cyprus,Bosnia and Herzegovina,Bosnia and Herzegovina,Haris Medunjanin,13,False,False
2015-10-13,Cyprus,Bosnia and Herzegovina,Cyprus,Constantinos Charalambides,32,False,False
2015-10-13,Cyprus,Bosnia and Herzegovina,Cyprus,Nestoras Mitidis,41,False,False
2015-10-13,Cyprus,Bosnia and Herzegovina,Bosnia and Herzegovina,Haris Medunjanin,44,False,False
2015-10-13,Cyprus,Bosnia and Herzegovina,Bosnia and Herzegovina,Milan Ðuric,67,False,False
2015-10-13,Ecuador,Bolivia,Ecuador,Miller Bolaños,81,False,False
2015-10-13,Ecuador,Bolivia,Ecuador,Felipe Caicedo,90,False,True
2015-10-13,Guinea-Bissau,Liberia,Liberia,William Jebor,9,False,False
2015-10-13,Guinea-Bissau,Liberia,Liberia,William Jebor,12,False,False
2015-10-13,Guinea-Bissau,Liberia,Guinea-Bissau,Ibraime Cassamá,45,False,False
2015-10-13,Guinea-Bissau,Liberia,Liberia,William Jebor,90,False,False
2015-10-13,Italy,Norway,Norway,Alexander Tettey,23,False,False
2015-10-13,Italy,Norway,Italy,Alessandro Florenzi,73,False,False
2015-10-13,Italy,Norway,Italy,Graziano Pellè,82,False,False
2015-10-13,Jordan,Tajikistan,Jordan,Hamza Al-Dardour,65,False,False
2015-10-13,Jordan,Tajikistan,Jordan,Hassan Abdel-Fattah,67,False,False
2015-10-13,Jordan,Tajikistan,Jordan,Hamza Al-Dardour,90,False,False
2015-10-13,Kyrgyzstan,Bangladesh,Kyrgyzstan,Vitalij Lux,27,False,False
2015-10-13,Kyrgyzstan,Bangladesh,Kyrgyzstan,Ildar Amirov,89,False,False
2015-10-13,Latvia,Kazakhstan,Kazakhstan,Islambek Kuat,65,False,False
2015-10-13,Lesotho,Comoros,Lesotho,Tsepo Seturumane,18,False,False
2015-10-13,Lesotho,Comoros,Comoros,Mohamed M'Changama,70,False,False
2015-10-13,Madagascar,Central African Republic,Central African Republic,Eudes Dagoulou,7,False,False
2015-10-13,Madagascar,Central African Republic,Madagascar,Falimery Ramanamahefa,18,False,False
2015-10-13,Madagascar,Central African Republic,Madagascar,Anicet Abel,37,False,False
2015-10-13,Madagascar,Central African Republic,Central African Republic,Demba Malick,45,False,False
2015-10-13,Malta,Croatia,Croatia,Ivan Periic,25,False,False
2015-10-13,Mauritania,South Sudan,Mauritania,Bessam,3,False,False
2015-10-13,Mauritania,South Sudan,Mauritania,Boubacar Bagili,61,False,False
2015-10-13,Mauritania,South Sudan,Mauritania,Moussa Samba,84,False,False
2015-10-13,Mauritania,South Sudan,Mauritania,Ismaël Diakité,90,False,False
2015-10-13,Myanmar,Laos,Laos,Khampheng Sayavutthi,2,False,False
2015-10-13,Myanmar,Laos,Myanmar,Suan Lam Mang,13,False,False
2015-10-13,Myanmar,Laos,Myanmar,Kyaw Ko Ko,32,False,False
2015-10-13,Myanmar,Laos,Myanmar,Aung Thu,50,False,False
2015-10-13,Namibia,Gambia,Gambia,Pa Dibba,9,False,False
2015-10-13,Namibia,Gambia,Namibia,Willy Stephanus,42,False,False
2015-10-13,Namibia,Gambia,Namibia,Hendrik Somaeb,64,False,False
2015-10-13,Netherlands,Czech Republic,Czech Republic,Pavel Kaderábek,24,False,False
2015-10-13,Netherlands,Czech Republic,Czech Republic,Josef ural,35,False,False
2015-10-13,Netherlands,Czech Republic,Czech Republic,Robin van Persie,66,True,False
2015-10-13,Netherlands,Czech Republic,Netherlands,Klaas-Jan Huntelaar,70,False,False
2015-10-13,Netherlands,Czech Republic,Netherlands,Robin van Persie,83,False,False
2015-10-13,Niger,Somalia,Niger,Mahamane Cissé,13,False,False
2015-10-13,Niger,Somalia,Niger,Moussa Maâzou,18,False,False
2015-10-13,Niger,Somalia,Niger,Moussa Maâzou,32,False,False
2015-10-13,Niger,Somalia,Niger,Mahamane Cissé,67,False,False
2015-10-13,North Korea,Yemen,North Korea,Jong Il-gwan,12,False,True
2015-10-13,Oman,India,Oman,Ahmed Mubarak Al-Mahaijri,55,False,False
2015-10-13,Oman,India,Oman,Abdul Aziz Al-Muqbali,67,False,False
2015-10-13,Oman,India,Oman,Abdul Aziz Al-Muqbali,84,False,False
2015-10-13,Peru,Chile,Chile,Alexis Sánchez,7,False,False
2015-10-13,Peru,Chile,Peru,Jefferson Farfán,10,False,False
2015-10-13,Peru,Chile,Peru,Jefferson Farfán,36,False,True
2015-10-13,Peru,Chile,Chile,Eduardo Vargas,41,False,False
2015-10-13,Peru,Chile,Chile,Alexis Sánchez,44,False,False
2015-10-13,Peru,Chile,Chile,Eduardo Vargas,49,False,False
2015-10-13,Peru,Chile,Peru,Paolo Guerrero,90,False,False
2015-10-13,Qatar,Maldives,Qatar,Boualem Khoukhi,28,False,False
2015-10-13,Qatar,Maldives,Qatar,Mohammed Kasola,69,False,False
2015-10-13,Qatar,Maldives,Qatar,Boualem Khoukhi,70,False,False
2015-10-13,Qatar,Maldives,Qatar,Mohammed Musa,90,False,False
2015-10-13,Sierra Leone,Chad,Chad,Léger Djimrangar,45,False,False
2015-10-13,Sierra Leone,Chad,Sierra Leone,Alhaji Kamara,70,False,False
2015-10-13,Sierra Leone,Chad,Sierra Leone,Abdul Sesay,81,False,False
2015-10-13,Singapore,Cambodia,Singapore,Faris Ramli,16,False,False
2015-10-13,Singapore,Cambodia,Singapore,Fazrul Nawaz,47,False,False
2015-10-13,Singapore,Cambodia,Cambodia,Sos Suhana,65,False,False
2015-10-13,Syria,Afghanistan,Syria,Osama Omari,9,False,False
2015-10-13,Syria,Afghanistan,Syria,Osama Omari,21,False,False
2015-10-13,Syria,Afghanistan,Syria,Mahmoud Al-Mawas,32,False,False
2015-10-13,Syria,Afghanistan,Afghanistan,Norlla Amiri,44,False,False
2015-10-13,Syria,Afghanistan,Afghanistan,Faysal Shayesteh,78,False,False
2015-10-13,Syria,Afghanistan,Syria,Osama Omari,83,False,False
2015-10-13,Syria,Afghanistan,Syria,Mahmoud Al-Mawas,90,False,False
2015-10-13,Turkey,Iceland,Turkey,Selçuk Inan,89,False,False
2015-10-13,Turkmenistan,Guam,Turkmenistan,Guwanç Abylow,16,False,False
2015-10-13,Uruguay,Colombia,Uruguay,Diego Godín,34,False,False
2015-10-13,Uruguay,Colombia,Uruguay,Diego Rolán,51,False,False
2015-10-13,Uruguay,Colombia,Uruguay,Abel Hernández,87,False,False
2015-10-13,Vietnam,Thailand,Thailand,Kroekrit Thaweekarn,29,False,False
2015-10-13,Vietnam,Thailand,Thailand,Ðinh Ti?n Thành,56,True,False
2015-10-13,Vietnam,Thailand,Thailand,Theerathon Bunmathan,70,False,False
2015-10-13,Wales,Andorra,Wales,Aaron Ramsey,50,False,False
2015-10-13,Wales,Andorra,Wales,Gareth Bale,86,False,False
2015-10-17,Eswatini,Djibouti,Eswatini,Sandile Hlatjwako,7,False,False
2015-10-17,Eswatini,Djibouti,Djibouti,Mohamed Liban,21,False,False
2015-10-17,Eswatini,Djibouti,Eswatini,Sandile Hlatjwako,38,False,False
2015-11-11,Mozambique,Gabon,Mozambique,Hélder Pelembe,54,False,False
2015-11-11,Sudan,Zambia,Zambia,Winston Kalengo,28,False,False
2015-11-12,Afghanistan,Cambodia,Afghanistan,Mustafa Zazai,42,False,False
2015-11-12,Afghanistan,Cambodia,Afghanistan,Norlla Amiri,78,False,False
2015-11-12,Afghanistan,Cambodia,Afghanistan,Khaibar Amani,90,False,False
2015-11-12,Australia,Kyrgyzstan,Australia,Mile Jedinak,40,False,True
2015-11-12,Australia,Kyrgyzstan,Australia,Tim Cahill,50,False,False
2015-11-12,Australia,Kyrgyzstan,Australia,Ildar Amirov,69,True,False
2015-11-12,Benin,Burkina Faso,Benin,Stéphane Sessègnon,45,False,True
2015-11-12,Benin,Burkina Faso,Burkina Faso,Préjuce Nakoulma,51,False,False
2015-11-12,Benin,Burkina Faso,Benin,Babatounde Bello,84,False,False
2015-11-12,Bolivia,Venezuela,Bolivia,Rodrigo Ramallo,19,False,False
2015-11-12,Bolivia,Venezuela,Bolivia,Juan Carlos Arce,23,False,True
2015-11-12,Bolivia,Venezuela,Venezuela,Mario Rondón,32,False,False
2015-11-12,Bolivia,Venezuela,Bolivia,Rodrigo Ramallo,45,False,False
2015-11-12,Bolivia,Venezuela,Bolivia,Rudy Cardozo,49,False,False
2015-11-12,Bolivia,Venezuela,Venezuela,Richard José Blanco,55,False,False
2015-11-12,Burundi,DR Congo,DR Congo,Yannick Bolasie,5,False,False
2015-11-12,Burundi,DR Congo,Burundi,Cédric Amissi,38,False,False
2015-11-12,Burundi,DR Congo,Burundi,Cédric Amissi,83,False,False
2015-11-12,Burundi,DR Congo,DR Congo,Firmin Ndombe Mubele,86,False,False
2015-11-12,Burundi,DR Congo,DR Congo,Firmin Ndombe Mubele,88,False,False
2015-11-12,Chile,Colombia,Chile,Arturo Vidal,45,False,False
2015-11-12,Chile,Colombia,Colombia,James Rodríguez,68,False,False
2015-11-12,China PR,Bhutan,China PR,Mei Fang,10,False,False
2015-11-12,China PR,Bhutan,China PR,Yang Xu,13,False,False
2015-11-12,China PR,Bhutan,China PR,Yu Dabao,16,False,False
2015-11-12,China PR,Bhutan,China PR,Yang Xu,21,False,True
2015-11-12,China PR,Bhutan,China PR,Yu Hanchao,34,False,False
2015-11-12,China PR,Bhutan,China PR,Yang Xu,37,False,False
2015-11-12,China PR,Bhutan,China PR,Yu Dabao,39,False,False
2015-11-12,China PR,Bhutan,China PR,Yang Xu,52,False,False
2015-11-12,China PR,Bhutan,China PR,Wang Yongpo,66,False,False
2015-11-12,China PR,Bhutan,China PR,Yu Hanchao,72,False,False
2015-11-12,China PR,Bhutan,China PR,Wang Yongpo,81,False,False
2015-11-12,China PR,Bhutan,China PR,Zhang Xizhe,88,False,False
2015-11-12,Ecuador,Uruguay,Ecuador,Felipe Caicedo,23,False,False
2015-11-12,Ecuador,Uruguay,Uruguay,Edinson Cavani,49,False,False
2015-11-12,Ecuador,Uruguay,Ecuador,Fidel Martínez,59,False,False
2015-11-12,India,Guam,India,Robin Singh,10,False,False
2015-11-12,Iran,Turkmenistan,Iran,Morteza Pouraliganji,6,False,False
2015-11-12,Iran,Turkmenistan,Turkmenistan,Mekan Saparow,62,False,False
2015-11-12,Iran,Turkmenistan,Iran,Saeid Ezatolahi,64,False,False
2015-11-12,Iran,Turkmenistan,Iran,Ashkan Dejagah,83,False,True
2015-11-12,Lebanon,Laos,Lebanon,Youssef Mohamad,27,False,False
2015-11-12,Lebanon,Laos,Lebanon,Roda Antar,34,False,False
2015-11-12,Lebanon,Laos,Lebanon,Hassan Chaito,36,False,False
2015-11-12,Lebanon,Laos,Lebanon,Ali Hamam,42,False,False
2015-11-12,Lebanon,Laos,Lebanon,Hassan Maatouk,59,False,False
2015-11-12,Lebanon,Laos,Lebanon,Hassan Chaito,90,False,False
2015-11-12,Lebanon,Laos,Lebanon,Joan Oumari,90,False,False
2015-11-12,Maldives,Hong Kong,Hong Kong,Paulinho,13,False,True
2015-11-12,Morocco,Equatorial Guinea,Morocco,Youssef El-Arabi,30,False,False
2015-11-12,Morocco,Equatorial Guinea,Morocco,Yacine Bammou,66,False,False
2015-11-12,Namibia,Guinea,Guinea,Naby Keïta,27,False,False
2015-11-12,Norway,Hungary,Hungary,László Kleinheisler,26,False,False
2015-11-12,Palestine,Malaysia,Palestine,Jonathan Cantillana,37,False,False
2015-11-12,Palestine,Malaysia,Palestine,Ahmad Abu Nahyeh,38,False,False
2015-11-12,Palestine,Malaysia,Palestine,Ahmad Abu Nahyeh,45,False,False
2015-11-12,Palestine,Malaysia,Palestine,Ahmad Abu Nahyeh,58,False,False
2015-11-12,Palestine,Malaysia,Palestine,Tamer Seyam,88,False,False
2015-11-12,Palestine,Malaysia,Palestine,Jaka Ihbeisheh,90,False,False
2015-11-12,Philippines,Yemen,Yemen,Ahmed Al-Sarori,83,False,False
2015-11-12,Singapore,Japan,Japan,Mu Kanazaki,20,False,False
2015-11-12,Singapore,Japan,Japan,Keisuke Honda,26,False,False
2015-11-12,Singapore,Japan,Japan,Maya Yoshida,88,False,False
2015-11-12,South Korea,Myanmar,South Korea,Lee Jae-sung,18,False,False
2015-11-12,South Korea,Myanmar,South Korea,Koo Ja-cheol,30,False,False
2015-11-12,South Korea,Myanmar,South Korea,Jang Hyun-soo,82,False,False
